19/05/2017,23:26:59,345406,0
19/05/2017,22:26:59,345406,0
19/05/2017,21:26:59,345406,1
19/05/2017,20:15:53,345405,0
19/05/2017,19:15:53,345405,4
19/05/2017,18:15:53,345401,65
19/05/2017,17:15:53,345336,0
19/05/2017,16:26:57,345336,11
19/05/2017,15:26:57,345325,34
19/05/2017,14:26:57,345291,19
19/05/2017,13:26:57,345272,51
19/05/2017,12:26:49,345221,85
19/05/2017,11:26:49,345136,150
19/05/2017,10:26:49,344986,63
19/05/2017,09:26:49,344923,11
19/05/2017,08:27:36,344912,0
19/05/2017,07:27:36,344912,0
19/05/2017,06:27:36,344912,0
19/05/2017,05:27:36,344912,0
19/05/2017,03:36:01,344912,0
19/05/2017,02:36:01,344912,1
19/05/2017,01:36:01,344911,0
19/05/2017,00:36:01,344911,10
18/05/2017,23:26:47,344901,14
18/05/2017,22:26:47,344887,2
18/05/2017,21:26:47,344885,6
18/05/2017,20:26:50,344879,0
18/05/2017,19:26:50,344879,1
18/05/2017,18:26:50,344878,5
18/05/2017,17:26:50,344873,0
18/05/2017,16:15:51,344873,67
18/05/2017,15:15:51,344806,11
18/05/2017,14:15:51,344795,15
18/05/2017,13:15:51,344780,0
18/05/2017,12:27:01,344780,3
18/05/2017,11:27:01,344777,58
18/05/2017,10:27:01,344719,64
18/05/2017,09:27:01,344655,5
18/05/2017,08:27:02,344650,9
18/05/2017,07:27:02,344641,11
18/05/2017,06:27:02,344630,0
18/05/2017,05:27:02,344630,0
18/05/2017,04:26:54,344630,0
18/05/2017,03:26:54,344630,0
18/05/2017,02:26:54,344630,0
18/05/2017,01:26:54,344630,19
18/05/2017,00:27:02,344611,0
17/05/2017,23:27:02,344611,8
17/05/2017,22:27:02,344603,4
17/05/2017,21:27:02,344599,0
17/05/2017,19:39:41,344599,5
17/05/2017,18:39:41,344594,2
17/05/2017,17:39:41,344592,0
17/05/2017,16:39:41,344592,0
17/05/2017,15:26:51,344592,29
17/05/2017,14:26:51,344563,0
